algo,depth,run_id,handshake_ms,timestamp,cert_bytes
rsa2048,4,72,0.6989169924054295,2026-04-27T14:27:05,4580
rsa2048,4,73,0.715207977918908,2026-04-27T14:27:05,4580
rsa2048,4,74,0.7489999989047647,2026-04-27T14:27:05,4580
rsa2048,4,75,0.9266659908462316,2026-04-27T14:27:05,4580
rsa2048,4,76,0.7228330068755895,2026-04-27T14:27:05,4580
rsa2048,4,77,0.8789999992586672,2026-04-27T14:27:05,4580
rsa2048,4,78,0.7035839953459799,2026-04-27T14:27:05,4580
rsa2048,4,79,0.7009999826550484,2026-04-27T14:27:05,4580
rsa2048,4,80,0.6927500071469694,2026-04-27T14:27:05,4580
rsa2048,4,81,0.6928750080987811,2026-04-27T14:27:05,4580
rsa2048,4,82,0.7033330039121211,2026-04-27T14:27:05,4580
rsa2048,4,83,0.7399580208584666,2026-04-27T14:27:05,4580
rsa2048,4,84,0.7022499921731651,2026-04-27T14:27:05,4580
rsa2048,4,85,0.7190420001279563,2026-04-27T14:27:05,4580
rsa2048,4,86,0.6925420020706952,2026-04-27T14:27:05,4580
rsa2048,4,87,0.7007909880485386,2026-04-27T14:27:05,4580
rsa2048,4,88,0.6996669981162995,2026-04-27T14:27:05,4580
rsa2048,4,89,0.7352920074481517,2026-04-27T14:27:05,4580
rsa2048,4,90,0.7156250067055225,2026-04-27T14:27:05,4580
rsa2048,4,91,0.7014170114416629,2026-04-27T14:27:05,4580
rsa2048,4,92,4.245250020176172,2026-04-27T14:27:05,4580
rsa2048,4,93,0.8516669913660735,2026-04-27T14:27:05,4580
rsa2048,4,94,0.9169580007437617,2026-04-27T14:27:05,4580
rsa2048,4,95,0.8186250051949173,2026-04-27T14:27:05,4580
rsa2048,4,96,0.8367499976884574,2026-04-27T14:27:05,4580
